concept:name,time:timestamp,case:concept:name
h,1970-04-26 19:57:44+00:00,58
p,1970-04-26 19:57:45+00:00,58
A,1970-04-26 19:57:46+00:00,59
b,1970-04-26 19:57:47+00:00,59
c,1970-04-26 19:57:48+00:00,59
d,1970-04-26 19:57:49+00:00,59
i,1970-04-26 19:57:50+00:00,59
o,1970-04-26 19:57:51+00:00,59
l,1970-04-26 19:57:52+00:00,59
m,1970-04-26 19:57:53+00:00,59
i,1970-04-26 19:57:54+00:00,59
p,1970-04-26 19:57:55+00:00,59
A,1970-04-26 19:57:56+00:00,60
c,1970-04-26 19:57:57+00:00,60
b,1970-04-26 19:57:58+00:00,60
d,1970-04-26 19:57:59+00:00,60
j,1970-04-26 19:58:00+00:00,60
l,1970-04-26 19:58:01+00:00,60
n,1970-04-26 19:58:02+00:00,60
o,1970-04-26 19:58:03+00:00,60
i,1970-04-26 19:58:04+00:00,60
l,1970-04-26 19:58:05+00:00,60
o,1970-04-26 19:58:06+00:00,60
n,1970-04-26 19:58:07+00:00,60
h,1970-04-26 19:58:08+00:00,60
p,1970-04-26 19:58:09+00:00,60
A,1970-04-26 19:58:10+00:00,61
b,1970-04-26 19:58:11+00:00,61
c,1970-04-26 19:58:12+00:00,61
d,1970-04-26 19:58:13+00:00,61
h,1970-04-26 19:58:14+00:00,61
p,1970-04-26 19:58:15+00:00,61
A,1970-04-26 19:58:16+00:00,62
d,1970-04-26 19:58:17+00:00,62
b,1970-04-26 19:58:18+00:00,62
c,1970-04-26 19:58:19+00:00,62
i,1970-04-26 19:58:20+00:00,62
l,1970-04-26 19:58:21+00:00,62
o,1970-04-26 19:58:22+00:00,62
n,1970-04-26 19:58:23+00:00,62
h,1970-04-26 19:58:24+00:00,62
p,1970-04-26 19:58:25+00:00,62
A,1970-04-26 19:58:26+00:00,63
f,1970-04-26 19:58:27+00:00,63
e,1970-04-26 19:58:28+00:00,63
g,1970-04-26 19:58:29+00:00,63
j,1970-04-26 19:58:30+00:00,63
p,1970-04-26 19:58:31+00:00,63
A,1970-04-26 19:58:32+00:00,64
b,1970-04-26 19:58:33+00:00,64
c,1970-04-26 19:58:34+00:00,64
d,1970-04-26 19:58:35+00:00,64
h,1970-04-26 19:58:36+00:00,64
o,1970-04-26 19:58:37+00:00,64
m,1970-04-26 19:58:38+00:00,64
l,1970-04-26 19:58:39+00:00,64
i,1970-04-26 19:58:40+00:00,64
p,1970-04-26 19:58:41+00:00,64
A,1970-04-26 19:58:42+00:00,65
b,1970-04-26 19:58:43+00:00,65
c,1970-04-26 19:58:44+00:00,65
d,1970-04-26 19:58:45+00:00,65
j,1970-04-26 19:58:46+00:00,65
k,1970-04-26 19:58:47+00:00,65
j,1970-04-26 19:58:48+00:00,65
p,1970-04-26 19:58:49+00:00,65
A,1970-04-26 19:58:50+00:00,66
f,1970-04-26 19:58:51+00:00,66
e,1970-04-26 19:58:52+00:00,66
g,1970-04-26 19:58:53+00:00,66
j,1970-04-26 19:58:54+00:00,66
o,1970-04-26 19:58:55+00:00,66
l,1970-04-26 19:58:56+00:00,66
n,1970-04-26 19:58:57+00:00,66
h,1970-04-26 19:58:58+00:00,66
l,1970-04-26 19:58:59+00:00,66
n,1970-04-26 19:59:00+00:00,66
o,1970-04-26 19:59:01+00:00,66
j,1970-04-26 19:59:02+00:00,66
p,1970-04-26 19:59:03+00:00,66
A,1970-04-26 19:59:04+00:00,67
d,1970-04-26 19:59:05+00:00,67
b,1970-04-26 19:59:06+00:00,67
c,1970-04-26 19:59:07+00:00,67
h,1970-04-26 19:59:08+00:00,67
p,1970-04-26 19:59:09+00:00,67
A,1970-04-26 19:59:10+00:00,68
c,1970-04-26 19:59:11+00:00,68
b,1970-04-26 19:59:12+00:00,68
d,1970-04-26 19:59:13+00:00,68
h,1970-04-26 19:59:14+00:00,68
o,1970-04-26 19:59:15+00:00,68
l,1970-04-26 19:59:16+00:00,68
m,1970-04-26 19:59:17+00:00,68
i,1970-04-26 19:59:18+00:00,68
p,1970-04-26 19:59:19+00:00,68
A,1970-04-26 19:59:20+00:00,69
c,1970-04-26 19:59:21+00:00,69
d,1970-04-26 19:59:22+00:00,69
b,1970-04-26 19:59:23+00:00,69
i,1970-04-26 19:59:24+00:00,69
l,1970-04-26 19:59:25+00:00,69
o,1970-04-26 19:59:26+00:00,69
m,1970-04-26 19:59:27+00:00,69
i,1970-04-26 19:59:28+00:00,69
m,1970-04-26 19:59:29+00:00,69
l,1970-04-26 19:59:30+00:00,69
o,1970-04-26 19:59:31+00:00,69
j,1970-04-26 19:59:32+00:00,69
k,1970-04-26 19:59:33+00:00,69
j,1970-04-26 19:59:34+00:00,69
k,1970-04-26 19:59:35+00:00,69
j,1970-04-26 19:59:36+00:00,69
k,1970-04-26 19:59:37+00:00,69
j,1970-04-26 19:59:38+00:00,69
k,1970-04-26 19:59:39+00:00,69
j,1970-04-26 19:59:40+00:00,69
k,1970-04-26 19:59:41+00:00,69
j,1970-04-26 19:59:42+00:00,69
k,1970-04-26 19:59:43+00:00,69
j,1970-04-26 19:59:44+00:00,69
l,1970-04-26 19:59:45+00:00,69
o,1970-04-26 19:59:46+00:00,69
m,1970-04-26 19:59:47+00:00,69
i,1970-04-26 19:59:48+00:00,69
l,1970-04-26 19:59:49+00:00,69
m,1970-04-26 19:59:50+00:00,69
o,1970-04-26 19:59:51+00:00,69
h,1970-04-26 19:59:52+00:00,69
o,1970-04-26 19:59:53+00:00,69
l,1970-04-26 19:59:54+00:00,69
m,1970-04-26 19:59:55+00:00,69
i,1970-04-26 19:59:56+00:00,69
p,1970-04-26 19:59:57+00:00,69
A,1970-04-26 19:59:58+00:00,70
g,1970-04-26 19:59:59+00:00,70
e,1970-04-26 20:00:00+00:00,70
f,1970-04-26 20:00:01+00:00,70
j,1970-04-26 20:00:02+00:00,70
p,1970-04-26 20:00:03+00:00,70
A,1970-04-26 20:00:04+00:00,71
c,1970-04-26 20:00:05+00:00,71
d,1970-04-26 20:00:06+00:00,71
b,1970-04-26 20:00:07+00:00,71
h,1970-04-26 20:00:08+00:00,71
p,1970-04-26 20:00:09+00:00,71
A,1970-04-26 20:00:10+00:00,72
f,1970-04-26 20:00:11+00:00,72
e,1970-04-26 20:00:12+00:00,72
g,1970-04-26 20:00:13+00:00,72
j,1970-04-26 20:00:14+00:00,72
k,1970-04-26 20:00:15+00:00,72
j,1970-04-26 20:00:16+00:00,72
k,1970-04-26 20:00:17+00:00,72
j,1970-04-26 20:00:18+00:00,72
l,1970-04-26 20:00:19+00:00,72
o,1970-04-26 20:00:20+00:00,72
m,1970-04-26 20:00:21+00:00,72
j,1970-04-26 20:00:22+00:00,72
k,1970-04-26 20:00:23+00:00,72
j,1970-04-26 20:00:24+00:00,72
l,1970-04-26 20:00:25+00:00,72
m,1970-04-26 20:00:26+00:00,72
o,1970-04-26 20:00:27+00:00,72
h,1970-04-26 20:00:28+00:00,72
o,1970-04-26 20:00:29+00:00,72
l,1970-04-26 20:00:30+00:00,72
m,1970-04-26 20:00:31+00:00,72
i,1970-04-26 20:00:32+00:00,72
o,1970-04-26 20:00:33+00:00,72
l,1970-04-26 20:00:34+00:00,72
m,1970-04-26 20:00:35+00:00,72
j,1970-04-26 20:00:36+00:00,72
k,1970-04-26 20:00:37+00:00,72
j,1970-04-26 20:00:38+00:00,72
k,1970-04-26 20:00:39+00:00,72
j,1970-04-26 20:00:40+00:00,72
k,1970-04-26 20:00:41+00:00,72
j,1970-04-26 20:00:42+00:00,72
p,1970-04-26 20:00:43+00:00,72
A,1970-04-26 20:00:44+00:00,73
b,1970-04-26 20:00:45+00:00,73
d,1970-04-26 20:00:46+00:00,73
c,1970-04-26 20:00:47+00:00,73
i,1970-04-26 20:00:48+00:00,73
p,1970-04-26 20:00:49+00:00,73
A,1970-04-26 20:00:50+00:00,74
f,1970-04-26 20:00:51+00:00,74
g,1970-04-26 20:00:52+00:00,74
e,1970-04-26 20:00:53+00:00,74
i,1970-04-26 20:00:54+00:00,74
l,1970-04-26 20:00:55+00:00,74
o,1970-04-26 20:00:56+00:00,74
n,1970-04-26 20:00:57+00:00,74
i,1970-04-26 20:00:58+00:00,74
p,1970-04-26 20:00:59+00:00,74
A,1970-04-26 20:01:00+00:00,75
e,1970-04-26 20:01:01+00:00,75
f,1970-04-26 20:01:02+00:00,75
g,1970-04-26 20:01:03+00:00,75
j,1970-04-26 20:01:04+00:00,75
m,1970-04-26 20:01:05+00:00,75
o,1970-04-26 20:01:06+00:00,75
l,1970-04-26 20:01:07+00:00,75
j,1970-04-26 20:01:08+00:00,75
k,1970-04-26 20:01:09+00:00,75
j,1970-04-26 20:01:10+00:00,75
p,1970-04-26 20:01:11+00:00,75
A,1970-04-26 20:01:12+00:00,76
f,1970-04-26 20:01:13+00:00,76
g,1970-04-26 20:01:14+00:00,76
e,1970-04-26 20:01:15+00:00,76
h,1970-04-26 20:01:16+00:00,76
o,1970-04-26 20:01:17+00:00,76
m,1970-04-26 20:01:18+00:00,76
l,1970-04-26 20:01:19+00:00,76
j,1970-04-26 20:01:20+00:00,76
l,1970-04-26 20:01:21+00:00,76
m,1970-04-26 20:01:22+00:00,76
o,1970-04-26 20:01:23+00:00,76
i,1970-04-26 20:01:24+00:00,76
l,1970-04-26 20:01:25+00:00,76
o,1970-04-26 20:01:26+00:00,76
m,1970-04-26 20:01:27+00:00,76
i,1970-04-26 20:01:28+00:00,76
p,1970-04-26 20:01:29+00:00,76
A,1970-04-26 20:01:30+00:00,77
d,1970-04-26 20:01:31+00:00,77
c,1970-04-26 20:01:32+00:00,77
b,1970-04-26 20:01:33+00:00,77
i,1970-04-26 20:01:34+00:00,77
p,1970-04-26 20:01:35+00:00,77
A,1970-04-26 20:01:36+00:00,78
g,1970-04-26 20:01:37+00:00,78
e,1970-04-26 20:01:38+00:00,78
f,1970-04-26 20:01:39+00:00,78
j,1970-04-26 20:01:40+00:00,78
k,1970-04-26 20:01:41+00:00,78
j,1970-04-26 20:01:42+00:00,78
p,1970-04-26 20:01:43+00:00,78
A,1970-04-26 20:01:44+00:00,79
c,1970-04-26 20:01:45+00:00,79
b,1970-04-26 20:01:46+00:00,79
d,1970-04-26 20:01:47+00:00,79
h,1970-04-26 20:01:48+00:00,79
p,1970-04-26 20:01:49+00:00,79
A,1970-04-26 20:01:50+00:00,80
g,1970-04-26 20:01:51+00:00,80
f,1970-04-26 20:01:52+00:00,80
e,1970-04-26 20:01:53+00:00,80
j,1970-04-26 20:01:54+00:00,80
p,1970-04-26 20:01:55+00:00,80
A,1970-04-26 20:01:56+00:00,81
f,1970-04-26 20:01:57+00:00,81
g,1970-04-26 20:01:58+00:00,81
e,1970-04-26 20:01:59+00:00,81
h,1970-04-26 20:02:00+00:00,81
p,1970-04-26 20:02:01+00:00,81
A,1970-04-26 20:02:02+00:00,82
c,1970-04-26 20:02:03+00:00,82
d,1970-04-26 20:02:04+00:00,82
b,1970-04-26 20:02:05+00:00,82
j,1970-04-26 20:02:06+00:00,82
k,1970-04-26 20:02:07+00:00,82
j,1970-04-26 20:02:08+00:00,82
p,1970-04-26 20:02:09+00:00,82
A,1970-04-26 20:02:10+00:00,83
c,1970-04-26 20:02:11+00:00,83
d,1970-04-26 20:02:12+00:00,83
b,1970-04-26 20:02:13+00:00,83
j,1970-04-26 20:02:14+00:00,83
k,1970-04-26 20:02:15+00:00,83
j,1970-04-26 20:02:16+00:00,83
k,1970-04-26 20:02:17+00:00,83
j,1970-04-26 20:02:18+00:00,83
o,1970-04-26 20:02:19+00:00,83
l,1970-04-26 20:02:20+00:00,83
m,1970-04-26 20:02:21+00:00,83
h,1970-04-26 20:02:22+00:00,83
o,1970-04-26 20:02:23+00:00,83
m,1970-04-26 20:02:24+00:00,83
l,1970-04-26 20:02:25+00:00,83
h,1970-04-26 20:02:26+00:00,83
p,1970-04-26 20:02:27+00:00,83
A,1970-04-26 20:02:28+00:00,84
d,1970-04-26 20:02:29+00:00,84
b,1970-04-26 20:02:30+00:00,84
c,1970-04-26 20:02:31+00:00,84
i,1970-04-26 20:02:32+00:00,84
p,1970-04-26 20:02:33+00:00,84
A,1970-04-26 20:02:34+00:00,85
g,1970-04-26 20:02:35+00:00,85
f,1970-04-26 20:02:36+00:00,85
e,1970-04-26 20:02:37+00:00,85
j,1970-04-26 20:02:38+00:00,85
k,1970-04-26 20:02:39+00:00,85
j,1970-04-26 20:02:40+00:00,85
l,1970-04-26 20:02:41+00:00,85
n,1970-04-26 20:02:42+00:00,85
o,1970-04-26 20:02:43+00:00,85
i,1970-04-26 20:02:44+00:00,85
p,1970-04-26 20:02:45+00:00,85
A,1970-04-26 20:02:46+00:00,86
e,1970-04-26 20:02:47+00:00,86
f,1970-04-26 20:02:48+00:00,86
g,1970-04-26 20:02:49+00:00,86
h,1970-04-26 20:02:50+00:00,86
p,1970-04-26 20:02:51+00:00,86
A,1970-04-26 20:02:52+00:00,87
e,1970-04-26 20:02:53+00:00,87
f,1970-04-26 20:02:54+00:00,87
g,1970-04-26 20:02:55+00:00,87
j,1970-04-26 20:02:56+00:00,87
p,1970-04-26 20:02:57+00:00,87
A,1970-04-26 20:02:58+00:00,88
b,1970-04-26 20:02:59+00:00,88
c,1970-04-26 20:03:00+00:00,88
d,1970-04-26 20:03:01+00:00,88
j,1970-04-26 20:03:02+00:00,88
k,1970-04-26 20:03:03+00:00,88
j,1970-04-26 20:03:04+00:00,88
k,1970-04-26 20:03:05+00:00,88
j,1970-04-26 20:03:06+00:00,88
k,1970-04-26 20:03:07+00:00,88
j,1970-04-26 20:03:08+00:00,88
p,1970-04-26 20:03:09+00:00,88
A,1970-04-26 20:03:10+00:00,89
f,1970-04-26 20:03:11+00:00,89
g,1970-04-26 20:03:12+00:00,89
e,1970-04-26 20:03:13+00:00,89
i,1970-04-26 20:03:14+00:00,89
m,1970-04-26 20:03:15+00:00,89
o,1970-04-26 20:03:16+00:00,89
l,1970-04-26 20:03:17+00:00,89
j,1970-04-26 20:03:18+00:00,89
p,1970-04-26 20:03:19+00:00,89
A,1970-04-26 20:03:20+00:00,90
c,1970-04-26 20:03:21+00:00,90
b,1970-04-26 20:03:22+00:00,90
d,1970-04-26 20:03:23+00:00,90
h,1970-04-26 20:03:24+00:00,90
p,1970-04-26 20:03:25+00:00,90
A,1970-04-26 20:03:26+00:00,91
e,1970-04-26 20:03:27+00:00,91
f,1970-04-26 20:03:28+00:00,91
g,1970-04-26 20:03:29+00:00,91
i,1970-04-26 20:03:30+00:00,91
p,1970-04-26 20:03:31+00:00,91
A,1970-04-26 20:03:32+00:00,92
b,1970-04-26 20:03:33+00:00,92
d,1970-04-26 20:03:34+00:00,92
c,1970-04-26 20:03:35+00:00,92
h,1970-04-26 20:03:36+00:00,92
o,1970-04-26 20:03:37+00:00,92
l,1970-04-26 20:03:38+00:00,92
m,1970-04-26 20:03:39+00:00,92
h,1970-04-26 20:03:40+00:00,92
p,1970-04-26 20:03:41+00:00,92
A,1970-04-26 20:03:42+00:00,93
d,1970-04-26 20:03:43+00:00,93
c,1970-04-26 20:03:44+00:00,93
b,1970-04-26 20:03:45+00:00,93
i,1970-04-26 20:03:46+00:00,93
l,1970-04-26 20:03:47+00:00,93
o,1970-04-26 20:03:48+00:00,93
m,1970-04-26 20:03:49+00:00,93
i,1970-04-26 20:03:50+00:00,93
l,1970-04-26 20:03:51+00:00,93
o,1970-04-26 20:03:52+00:00,93
m,1970-04-26 20:03:53+00:00,93
h,1970-04-26 20:03:54+00:00,93
p,1970-04-26 20:03:55+00:00,93
A,1970-04-26 20:03:56+00:00,94
c,1970-04-26 20:03:57+00:00,94
d,1970-04-26 20:03:58+00:00,94
b,1970-04-26 20:03:59+00:00,94
j,1970-04-26 20:04:00+00:00,94
k,1970-04-26 20:04:01+00:00,94
j,1970-04-26 20:04:02+00:00,94
p,1970-04-26 20:04:03+00:00,94
A,1970-04-26 20:04:04+00:00,95
d,1970-04-26 20:04:05+00:00,95
c,1970-04-26 20:04:06+00:00,95
b,1970-04-26 20:04:07+00:00,95
i,1970-04-26 20:04:08+00:00,95
p,1970-04-26 20:04:09+00:00,95
A,1970-04-26 20:04:10+00:00,96
c,1970-04-26 20:04:11+00:00,96
d,1970-04-26 20:04:12+00:00,96
b,1970-04-26 20:04:13+00:00,96
h,1970-04-26 20:04:14+00:00,96
p,1970-04-26 20:04:15+00:00,96
A,1970-04-26 20:04:16+00:00,97
b,1970-04-26 20:04:17+00:00,97
c,1970-04-26 20:04:18+00:00,97
d,1970-04-26 20:04:19+00:00,97
j,1970-04-26 20:04:20+00:00,97
l,1970-04-26 20:04:21+00:00,97
o,1970-04-26 20:04:22+00:00,97
m,1970-04-26 20:04:23+00:00,97
h,1970-04-26 20:04:24+00:00,97
p,1970-04-26 20:04:25+00:00,97
A,1970-04-26 20:04:26+00:00,98
d,1970-04-26 20:04:27+00:00,98
b,1970-04-26 20:04:28+00:00,98
c,1970-04-26 20:04:29+00:00,98
h,1970-04-26 20:04:30+00:00,98
l,1970-04-26 20:04:31+00:00,98
o,1970-04-26 20:04:32+00:00,98
n,1970-04-26 20:04:33+00:00,98
j,1970-04-26 20:04:34+00:00,98
p,1970-04-26 20:04:35+00:00,98
A,1970-04-26 20:04:36+00:00,99
f,1970-04-26 20:04:37+00:00,99
g,1970-04-26 20:04:38+00:00,99
e,1970-04-26 20:04:39+00:00,99
i,1970-04-26 20:04:40+00:00,99
o,1970-04-26 20:04:41+00:00,99
l,1970-04-26 20:04:42+00:00,99
n,1970-04-26 20:04:43+00:00,99
j,1970-04-26 20:04:44+00:00,99
k,1970-04-26 20:04:45+00:00,99
j,1970-04-26 20:04:46+00:00,99
k,1970-04-26 20:04:47+00:00,99
j,1970-04-26 20:04:48+00:00,99
p,1970-04-26 20:04:49+00:00,99
A,1970-04-26 20:04:50+00:00,100
b,1970-04-26 20:04:51+00:00,100
d,1970-04-26 20:04:52+00:00,100
c,1970-04-26 20:04:53+00:00,100
j,1970-04-26 20:04:54+00:00,100
k,1970-04-26 20:04:55+00:00,100
j,1970-04-26 20:04:56+00:00,100
k,1970-04-26 20:04:57+00:00,100
j,1970-04-26 20:04:58+00:00,100
p,1970-04-26 20:04:59+00:00,100
A,1970-04-26 20:05:00+00:00,101
g,1970-04-26 20:05:01+00:00,101
e,1970-04-26 20:05:02+00:00,101
f,1970-04-26 20:05:03+00:00,101
j,1970-04-26 20:05:04+00:00,101
p,1970-04-26 20:05:05+00:00,101
A,1970-04-26 20:05:06+00:00,102
b,1970-04-26 20:05:07+00:00,102
c,1970-04-26 20:05:08+00:00,102
d,1970-04-26 20:05:09+00:00,102
i,1970-04-26 20:05:10+00:00,102
l,1970-04-26 20:05:11+00:00,102
o,1970-04-26 20:05:12+00:00,102
m,1970-04-26 20:05:13+00:00,102
h,1970-04-26 20:05:14+00:00,102
p,1970-04-26 20:05:15+00:00,102
A,1970-04-26 20:05:16+00:00,103
b,1970-04-26 20:05:17+00:00,103
c,1970-04-26 20:05:18+00:00,103
d,1970-04-26 20:05:19+00:00,103
j,1970-04-26 20:05:20+00:00,103
k,1970-04-26 20:05:21+00:00,103
j,1970-04-26 20:05:22+00:00,103
k,1970-04-26 20:05:23+00:00,103
j,1970-04-26 20:05:24+00:00,103
p,1970-04-26 20:05:25+00:00,103
A,1970-04-26 20:05:26+00:00,104
b,1970-04-26 20:05:27+00:00,104
d,1970-04-26 20:05:28+00:00,104
c,1970-04-26 20:05:29+00:00,104
j,1970-04-26 20:05:30+00:00,104
k,1970-04-26 20:05:31+00:00,104
j,1970-04-26 20:05:32+00:00,104
p,1970-04-26 20:05:33+00:00,104
A,1970-04-26 20:05:34+00:00,105
c,1970-04-26 20:05:35+00:00,105
d,1970-04-26 20:05:36+00:00,105
b,1970-04-26 20:05:37+00:00,105
j,1970-04-26 20:05:38+00:00,105
l,1970-04-26 20:05:39+00:00,105
m,1970-04-26 20:05:40+00:00,105
o,1970-04-26 20:05:41+00:00,105
h,1970-04-26 20:05:42+00:00,105
p,1970-04-26 20:05:43+00:00,105
A,1970-04-26 20:05:44+00:00,106
e,1970-04-26 20:05:45+00:00,106
f,1970-04-26 20:05:46+00:00,106
g,1970-04-26 20:05:47+00:00,106
j,1970-04-26 20:05:48+00:00,106
p,1970-04-26 20:05:49+00:00,106
A,1970-04-26 20:05:50+00:00,107
e,1970-04-26 20:05:51+00:00,107
g,1970-04-26 20:05:52+00:00,107
f,1970-04-26 20:05:53+00:00,107
j,1970-04-26 20:05:54+00:00,107
m,1970-04-26 20:05:55+00:00,107
l,1970-04-26 20:05:56+00:00,107
o,1970-04-26 20:05:57+00:00,107
i,1970-04-26 20:05:58+00:00,107
l,1970-04-26 20:05:59+00:00,107
m,1970-04-26 20:06:00+00:00,107
o,1970-04-26 20:06:01+00:00,107
h,1970-04-26 20:06:02+00:00,107
p,1970-04-26 20:06:03+00:00,107
A,1970-04-26 20:06:04+00:00,108
b,1970-04-26 20:06:05+00:00,108
d,1970-04-26 20:06:06+00:00,108
c,1970-04-26 20:06:07+00:00,108
j,1970-04-26 20:06:08+00:00,108
p,1970-04-26 20:06:09+00:00,108
A,1970-04-26 20:06:10+00:00,109
b,1970-04-26 20:06:11+00:00,109
c,1970-04-26 20:06:12+00:00,109
d,1970-04-26 20:06:13+00:00,109
i,1970-04-26 20:06:14+00:00,109
p,1970-04-26 20:06:15+00:00,109
A,1970-04-26 20:06:16+00:00,110
d,1970-04-26 20:06:17+00:00,110
b,1970-04-26 20:06:18+00:00,110
c,1970-04-26 20:06:19+00:00,110
i,1970-04-26 20:06:20+00:00,110
p,1970-04-26 20:06:21+00:00,110
A,1970-04-26 20:06:22+00:00,111
e,1970-04-26 20:06:23+00:00,111
f,1970-04-26 20:06:24+00:00,111
g,1970-04-26 20:06:25+00:00,111
i,1970-04-26 20:06:26+00:00,111
p,1970-04-26 20:06:27+00:00,111
A,1970-04-26 20:06:28+00:00,112
c,1970-04-26 20:06:29+00:00,112
b,1970-04-26 20:06:30+00:00,112
d,1970-04-26 20:06:31+00:00,112
h,1970-04-26 20:06:32+00:00,112
o,1970-04-26 20:06:33+00:00,112
m,1970-04-26 20:06:34+00:00,112
l,1970-04-26 20:06:35+00:00,112
h,1970-04-26 20:06:36+00:00,112
p,1970-04-26 20:06:37+00:00,112
A,1970-04-26 20:06:38+00:00,113
d,1970-04-26 20:06:39+00:00,113
b,1970-04-26 20:06:40+00:00,113
c,1970-04-26 20:06:41+00:00,113
h,1970-04-26 20:06:42+00:00,113
p,1970-04-26 20:06:43+00:00,113
A,1970-04-26 20:06:44+00:00,114
g,1970-04-26 20:06:45+00:00,114
e,1970-04-26 20:06:46+00:00,114
f,1970-04-26 20:06:47+00:00,114
j,1970-04-26 20:06:48+00:00,114
p,1970-04-26 20:06:49+00:00,114
A,1970-04-26 20:06:50+00:00,115
g,1970-04-26 20:06:51+00:00,115
f,1970-04-26 20:06:52+00:00,115
e,1970-04-26 20:06:53+00:00,115
h,1970-04-26 20:06:54+00:00,115
l,1970-04-26 20:06:55+00:00,115
m,1970-04-26 20:06:56+00:00,115
o,1970-04-26 20:06:57+00:00,115
i,1970-04-26 20:06:58+00:00,115
p,1970-04-26 20:06:59+00:00,115
A,1970-04-26 20:07:00+00:00,116
e,1970-04-26 20:07:01+00:00,116
f,1970-04-26 20:07:02+00:00,116
g,1970-04-26 20:07:03+00:00,116
j,1970-04-26 20:07:04+00:00,116
p,1970-04-26 20:07:05+00:00,116
A,1970-04-26 20:07:06+00:00,117
f,1970-04-26 20:07:07+00:00,117
e,1970-04-26 20:07:08+00:00,117
g,1970-04-26 20:07:09+00:00,117
h,1970-04-26 20:07:10+00:00,117
p,1970-04-26 20:07:11+00:00,117
A,1970-04-26 20:07:12+00:00,118
b,1970-04-26 20:07:13+00:00,118
d,1970-04-26 20:07:14+00:00,118
c,1970-04-26 20:07:15+00:00,118
j,1970-04-26 20:07:16+00:00,118
k,1970-04-26 20:07:17+00:00,118
j,1970-04-26 20:07:18+00:00,118
l,1970-04-26 20:07:19+00:00,118
o,1970-04-26 20:07:20+00:00,118
m,1970-04-26 20:07:21+00:00,118
h,1970-04-26 20:07:22+00:00,118
p,1970-04-26 20:07:23+00:00,118
A,1970-04-26 20:07:24+00:00,119
c,1970-04-26 20:07:25+00:00,119
b,1970-04-26 20:07:26+00:00,119
d,1970-04-26 20:07:27+00:00,119
h,1970-04-26 20:07:28+00:00,119
o,1970-04-26 20:07:29+00:00,119
l,1970-04-26 20:07:30+00:00,119
n,1970-04-26 20:07:31+00:00,119
i,1970-04-26 20:07:32+00:00,119
p,1970-04-26 20:07:33+00:00,119
A,1970-04-26 20:07:34+00:00,120
b,1970-04-26 20:07:35+00:00,120
d,1970-04-26 20:07:36+00:00,120
c,1970-04-26 20:07:37+00:00,120
h,1970-04-26 20:07:38+00:00,120
p,1970-04-26 20:07:39+00:00,120
A,1970-04-26 20:07:40+00:00,121
f,1970-04-26 20:07:41+00:00,121
e,1970-04-26 20:07:42+00:00,121
g,1970-04-26 20:07:43+00:00,121
j,1970-04-26 20:07:44+00:00,121
k,1970-04-26 20:07:45+00:00,121
j,1970-04-26 20:07:46+00:00,121
o,1970-04-26 20:07:47+00:00,121
l,1970-04-26 20:07:48+00:00,121
n,1970-04-26 20:07:49+00:00,121
h,1970-04-26 20:07:50+00:00,121
p,1970-04-26 20:07:51+00:00,121
A,1970-04-26 20:07:52+00:00,122
e,1970-04-26 20:07:53+00:00,122
g,1970-04-26 20:07:54+00:00,122
f,1970-04-26 20:07:55+00:00,122
h,1970-04-26 20:07:56+00:00,122
p,1970-04-26 20:07:57+00:00,122
A,1970-04-26 20:07:58+00:00,123
d,1970-04-26 20:07:59+00:00,123
b,1970-04-26 20:08:00+00:00,123
c,1970-04-26 20:08:01+00:00,123
i,1970-04-26 20:08:02+00:00,123
p,1970-04-26 20:08:03+00:00,123
A,1970-04-26 20:08:04+00:00,124
d,1970-04-26 20:08:05+00:00,124
c,1970-04-26 20:08:06+00:00,124
b,1970-04-26 20:08:07+00:00,124
i,1970-04-26 20:08:08+00:00,124
o,1970-04-26 20:08:09+00:00,124
l,1970-04-26 20:08:10+00:00,124
m,1970-04-26 20:08:11+00:00,124
j,1970-04-26 20:08:12+00:00,124
o,1970-04-26 20:08:13+00:00,124
l,1970-04-26 20:08:14+00:00,124
n,1970-04-26 20:08:15+00:00,124
i,1970-04-26 20:08:16+00:00,124
p,1970-04-26 20:08:17+00:00,124
A,1970-04-26 20:08:18+00:00,125
e,1970-04-26 20:08:19+00:00,125
g,1970-04-26 20:08:20+00:00,125
f,1970-04-26 20:08:21+00:00,125
j,1970-04-26 20:08:22+00:00,125
o,1970-04-26 20:08:23+00:00,125
l,1970-04-26 20:08:24+00:00,125
n,1970-04-26 20:08:25+00:00,125
h,1970-04-26 20:08:26+00:00,125
p,1970-04-26 20:08:27+00:00,125
A,1970-04-26 20:08:28+00:00,126
d,1970-04-26 20:08:29+00:00,126
b,1970-04-26 20:08:30+00:00,126
c,1970-04-26 20:08:31+00:00,126
i,1970-04-26 20:08:32+00:00,126
o,1970-04-26 20:08:33+00:00,126
l,1970-04-26 20:08:34+00:00,126
m,1970-04-26 20:08:35+00:00,126
i,1970-04-26 20:08:36+00:00,126
l,1970-04-26 20:08:37+00:00,126
o,1970-04-26 20:08:38+00:00,126
m,1970-04-26 20:08:39+00:00,126
i,1970-04-26 20:08:40+00:00,126
p,1970-04-26 20:08:41+00:00,126
A,1970-04-26 20:08:42+00:00,127
f,1970-04-26 20:08:43+00:00,127
e,1970-04-26 20:08:44+00:00,127
g,1970-04-26 20:08:45+00:00,127
j,1970-04-26 20:08:46+00:00,127
k,1970-04-26 20:08:47+00:00,127
j,1970-04-26 20:08:48+00:00,127
